Order Id,shipping date (DateOrders),Shipping Mode,Delivery Status,shipping_id
9414,5/23/2015 9:47,Standard Class,Late delivery,62012
1777,1/29/2015 22:12,Standard Class,Advance shipping,62013
9028,5/16/2015 18:33,Standard Class,Shipping on time,62014
7082,4/17/2015 8:47,Standard Class,Advance shipping,62015
53809,3/1/2017 11:20,Standard Class,Late delivery,62016
59479,5/23/2017 5:47,Standard Class,Late delivery,62017
613,1/13/2015 22:24,Standard Class,Shipping on time,62018
54478,3/10/2017 5:43,Standard Class,Shipping on time,62019
52492,2/8/2017 5:56,Standard Class,Advance shipping,62020
10272,6/2/2015 22:23,Standard Class,Advance shipping,62021
6749,4/14/2015 12:07,Standard Class,Late delivery,62022
53693,2/26/2017 18:41,Standard Class,Shipping on time,62023
53211,2/17/2017 17:49,Standard Class,Advance shipping,62024
8226,5/3/2015 1:35,Standard Class,Advance shipping,62025
55709,3/29/2017 4:59,Standard Class,Late delivery,62026
8473,5/8/2015 16:07,Standard Class,Shipping on time,62027
2299,2/8/2015 13:05,Standard Class,Late delivery,62028
6805,4/16/2015 7:44,Standard Class,Late delivery,62029
10258,6/3/2015 17:29,Standard Class,Shipping on time,62030
7732,4/26/2015 20:30,Standard Class,Advance shipping,62031
1611,1/26/2015 12:03,Standard Class,Advance shipping,62032
10071,5/29/2015 23:58,Standard Class,Advance shipping,62033
5148,3/21/2015 3:13,Standard Class,Shipping on time,62034
2340,2/10/2015 3:27,Standard Class,Late delivery,62035
1006,1/17/2015 16:05,Standard Class,Advance shipping,62036
54015,3/5/2017 11:30,Standard Class,Late delivery,62037
71,1/4/2015 0:31,Standard Class,Advance shipping,62038
2805,2/16/2015 22:21,Standard Class,Late delivery,62039
53135,2/20/2017 15:12,Standard Class,Late delivery,62040
7244,4/21/2015 17:32,Standard Class,Late delivery,62041
60099,6/1/2017 7:00,Standard Class,Late delivery,62042
6721,4/11/2015 2:18,Standard Class,Advance shipping,62043
8342,5/5/2015 18:13,Standard Class,Advance shipping,62044
61459,6/21/2017 3:28,Standard Class,Late delivery,62045
8616,5/8/2015 18:13,Standard Class,Advance shipping,62046
8180,5/6/2015 9:28,Standard Class,Late delivery,62047
4426,3/8/2015 14:16,Standard Class,Advance shipping,62048
56949,4/16/2017 7:25,Standard Class,Late delivery,62049
2979,2/18/2015 11:19,Standard Class,Late delivery,62050
1390,1/27/2015 6:37,Standard Class,Late delivery,62051
3738,2/28/2015 13:14,Standard Class,Shipping on time,62052
5448,3/25/2015 12:19,Standard Class,Shipping on time,62053
2600,2/13/2015 22:32,Standard Class,Late delivery,62054
1200,1/24/2015 12:03,Standard Class,Late delivery,62055
3678,2/27/2015 16:13,Standard Class,Shipping on time,62056
10070,6/2/2015 23:37,Standard Class,Late delivery,62057
5903,4/1/2015 3:44,Standard Class,Shipping on time,62058
9879,5/30/2015 4:42,Standard Class,Late delivery,62059
3560,2/27/2015 22:52,Standard Class,Late delivery,62060
55578,3/26/2017 7:05,Standard Class,Shipping on time,62061
6175,4/7/2015 3:01,Standard Class,Late delivery,62062
54017,3/2/2017 12:12,Standard Class,Advance shipping,62063
6852,4/14/2015 0:12,Standard Class,Advance shipping,62064
60696,6/7/2017 0:09,Standard Class,Advance shipping,62065
520,1/14/2015 13:49,Standard Class,Late delivery,62066
5867,3/30/2015 15:07,Standard Class,Advance shipping,62067
2480,2/12/2015 4:30,Standard Class,Late delivery,62068
1809,2/1/2015 9:25,Standard Class,Late delivery,62069
7740,4/29/2015 23:18,Standard Class,Late delivery,62070
8307,5/5/2015 5:57,Standard Class,Advance shipping,62071
7489,4/25/2015 7:22,Standard Class,Late delivery,62072
10137,5/31/2015 23:05,Standard Class,Advance shipping,62073
7872,4/28/2015 21:33,Standard Class,Advance shipping,62074
58970,5/16/2017 19:28,Standard Class,Late delivery,62075
768,1/16/2015 4:42,Standard Class,Shipping on time,62076
7553,4/25/2015 5:48,Standard Class,Shipping on time,62077
437,1/10/2015 8:45,Standard Class,Advance shipping,62078
1547,1/26/2015 13:37,Standard Class,Advance shipping,62079
9889,5/30/2015 8:12,Standard Class,Late delivery,62080
7153,4/19/2015 9:39,Standard Class,Shipping on time,62081
7072,4/17/2015 5:17,Standard Class,Advance shipping,62082
53118,2/18/2017 9:15,Standard Class,Shipping on time,62083
6528,4/10/2015 6:41,Standard Class,Shipping on time,62084
3288,2/21/2015 23:34,Standard Class,Shipping on time,62085
8730,5/14/2015 10:09,Standard Class,Late delivery,62086
8065,5/4/2015 17:10,Standard Class,Late delivery,62087
52557,2/9/2017 4:42,Standard Class,Advance shipping,62088
56692,4/10/2017 13:22,Standard Class,Advance shipping,62089
8283,5/5/2015 21:33,Standard Class,Shipping on time,62090
10045,6/2/2015 14:51,Standard Class,Late delivery,62091
7101,4/16/2015 15:26,Standard Class,Advance shipping,62092
7573,4/25/2015 12:48,Standard Class,Shipping on time,62093
6406,4/6/2015 11:57,Standard Class,Advance shipping,62094
56565,4/11/2017 16:53,Standard Class,Late delivery,62095
637,1/13/2015 6:49,Standard Class,Advance shipping,62096
8027,5/1/2015 3:51,Standard Class,Advance shipping,62097
51651,1/25/2017 23:17,Standard Class,Advance shipping,62098
4631,3/11/2015 14:05,Standard Class,Advance shipping,62099
8996,5/14/2015 7:20,Standard Class,Advance shipping,62100
3227,2/20/2015 2:12,Standard Class,Advance shipping,62101
53616,2/23/2017 15:43,Standard Class,Advance shipping,62102
6927,4/15/2015 2:29,Standard Class,Advance shipping,62103
58560,5/10/2017 19:49,Standard Class,Late delivery,62104
54233,3/6/2017 15:53,Standard Class,Shipping on time,62105
6928,4/16/2015 2:50,Standard Class,Shipping on time,62106
4569,3/13/2015 16:22,Standard Class,Late delivery,62107
398,1/10/2015 19:05,Standard Class,Shipping on time,62108
58869,5/14/2017 8:04,Standard Class,Late delivery,62109
8761,5/10/2015 21:01,Standard Class,Advance shipping,62110
8135,5/5/2015 17:42,Standard Class,Late delivery,62111
2497,2/9/2015 10:27,Standard Class,Advance shipping,62112
53624,2/26/2017 18:31,Standard Class,Late delivery,62113
56042,4/1/2017 1:39,Standard Class,Advance shipping,62114
74645,12/31/2017 15:07,Standard Class,Late delivery,62115
74625,12/31/2017 8:06,Standard Class,Late delivery,62116
75698,1/14/2018 0:01,Standard Class,Shipping on time,62117
75554,1/12/2018 21:34,Standard Class,Late delivery,62118
73022,12/4/2017 22:30,Standard Class,Advance shipping,62119
72968,12/5/2017 3:35,Standard Class,Shipping on time,62120
73057,12/5/2017 10:46,Standard Class,Advance shipping,62121
75619,1/13/2018 20:21,Standard Class,Late delivery,62122
72198,11/23/2017 21:49,Standard Class,Shipping on time,62123
75306,1/6/2018 6:41,Standard Class,Advance shipping,62124
75250,1/9/2018 11:04,Standard Class,Late delivery,62125
75249,1/8/2018 10:43,Standard Class,Late delivery,62126
72247,11/23/2017 14:59,Standard Class,Advance shipping,62127
72299,11/26/2017 9:12,Standard Class,Late delivery,62128
72170,11/25/2017 12:00,Standard Class,Late delivery,62129
23258,12/10/2015 11:57,Standard Class,Shipping on time,62130
29559,3/12/2016 11:29,Standard Class,Late delivery,62131
20340,10/30/2015 21:39,Standard Class,Late delivery,62132
23911,12/18/2015 0:44,Standard Class,Advance shipping,62133
25279,1/10/2016 0:00,Standard Class,Late delivery,62134
29819,3/16/2016 6:34,Standard Class,Late delivery,62135
23785,12/20/2015 4:35,Standard Class,Late delivery,62136
22619,12/2/2015 4:05,Standard Class,Late delivery,62137
76839,1/31/2018 15:46,Standard Class,Late delivery,62138
30503,3/25/2016 6:12,Standard Class,Shipping on time,62139
22702,12/1/2015 9:10,Standard Class,Advance shipping,62140
73810,12/19/2017 10:34,Standard Class,Late delivery,62141
25136,1/4/2016 21:54,Standard Class,Advance shipping,62142
23187,12/8/2015 11:05,Standard Class,Advance shipping,62143
73792,12/16/2017 4:16,Standard Class,Advance shipping,62144
41329,8/31/2016 7:02,Standard Class,Late delivery,62145
20517,10/30/2015 11:40,Standard Class,Advance shipping,62146
24980,1/6/2016 15:15,Standard Class,Late delivery,62147
20994,11/8/2015 10:46,Standard Class,Late delivery,62148
47953,12/4/2016 23:43,Standard Class,Shipping on time,62149
47587,11/28/2016 15:29,Standard Class,Advance shipping,62150
21737,11/17/2015 7:05,Standard Class,Advance shipping,62151
29557,3/10/2016 10:47,Standard Class,Advance shipping,62152
48305,12/12/2016 3:02,Standard Class,Late delivery,62153
30117,3/18/2016 14:58,Standard Class,Advance shipping,62154
23290,12/12/2015 23:10,Standard Class,Late delivery,62155
20706,11/1/2015 5:53,Standard Class,Advance shipping,62156
21147,11/8/2015 16:23,Standard Class,Advance shipping,62157
27021,2/1/2016 10:18,Standard Class,Advance shipping,62158
27171,2/3/2016 14:51,Standard Class,Advance shipping,62159
26359,1/25/2016 18:22,Standard Class,Late delivery,62160
24484,12/29/2015 9:29,Standard Class,Late delivery,62161
74815,1/3/2018 2:40,Standard Class,Late delivery,62162
72410,11/29/2017 0:05,Standard Class,Late delivery,62163
72518,11/28/2017 13:56,Standard Class,Shipping on time,62164
20499,11/1/2015 5:21,Standard Class,Late delivery,62165
77067,2/1/2018 23:39,Standard Class,Advance shipping,62166
24701,12/29/2015 13:30,Standard Class,Advance shipping,62167
22805,12/5/2015 21:15,Standard Class,Late delivery,62168
22106,11/21/2015 16:21,Standard Class,Advance shipping,62169
22734,12/3/2015 20:22,Standard Class,Late delivery,62170
26672,1/28/2016 8:02,Standard Class,Advance shipping,62171
74830,1/3/2018 7:55,Standard Class,Late delivery,62172
25810,1/18/2016 18:02,Standard Class,Late delivery,62173
29178,3/5/2016 22:00,Standard Class,Shipping on time,62174
27676,2/10/2016 23:47,Standard Class,Advance shipping,62175
74757,12/30/2017 6:21,Standard Class,Advance shipping,62176
21772,11/17/2015 19:21,Standard Class,Advance shipping,62177
23528,12/14/2015 10:33,Standard Class,Shipping on time,62178
76884,2/1/2018 7:32,Standard Class,Late delivery,62179
30771,3/27/2016 4:06,Standard Class,Advance shipping,62180
74756,12/29/2017 6:00,Standard Class,Advance shipping,62181
23457,12/12/2015 9:40,Standard Class,Advance shipping,62182
28861,2/28/2016 6:56,Standard Class,Advance shipping,62183
77171,2/2/2018 12:05,Standard Class,Advance shipping,62184
73727,12/15/2017 5:30,Standard Class,Advance shipping,62185
25354,1/11/2016 2:17,Standard Class,Late delivery,62186
72493,11/28/2017 5:10,Standard Class,Shipping on time,62187
30154,3/21/2016 3:56,Standard Class,Late delivery,62188
73726,12/14/2017 5:09,Standard Class,Advance shipping,62189
77115,2/5/2018 16:28,Standard Class,Late delivery,62190
47210,11/26/2016 3:24,Standard Class,Late delivery,62191
30234,3/22/2016 7:58,Standard Class,Late delivery,62192
76952,1/31/2018 7:21,Standard Class,Advance shipping,62193
26229,1/23/2016 20:50,Standard Class,Late delivery,62194
77113,2/3/2018 15:46,Standard Class,Shipping on time,62195
74191,12/21/2017 0:03,Standard Class,Advance shipping,62196
31160,4/5/2016 20:23,Standard Class,Late delivery,62197
28459,2/25/2016 10:06,Standard Class,Late delivery,62198
21393,11/13/2015 6:34,Standard Class,Shipping on time,62199
77077,2/2/2018 3:09,Standard Class,Advance shipping,62200
22837,12/3/2015 8:28,Standard Class,Advance shipping,62201
73921,12/17/2017 1:28,Standard Class,Advance shipping,62202
30449,3/25/2016 11:17,Standard Class,Late delivery,62203
26041,1/18/2016 2:58,Standard Class,Advance shipping,62204
76949,2/2/2018 6:18,Standard Class,Late delivery,62205
74392,12/24/2017 22:28,Standard Class,Advance shipping,62206
28123,2/19/2016 12:23,Standard Class,Shipping on time,62207
20659,11/3/2015 13:25,Standard Class,Late delivery,62208
22992,12/5/2015 14:46,Standard Class,Advance shipping,62209
74463,12/26/2017 23:21,Standard Class,Shipping on time,62210
24250,12/26/2015 23:30,Standard Class,Late delivery,62211
43707,10/3/2016 0:09,Standard Class,Advance shipping,62212
27683,2/13/2016 2:14,Standard Class,Shipping on time,62213
44284,10/13/2016 10:18,Standard Class,Late delivery,62214
29804,3/16/2016 1:19,Standard Class,Late delivery,62215
30993,4/1/2016 9:52,Standard Class,Shipping on time,62216
30395,3/25/2016 16:22,Standard Class,Late delivery,62217
24712,12/30/2015 17:21,Standard Class,Advance shipping,62218
22853,12/4/2015 14:04,Standard Class,Shipping on time,62219
25141,1/4/2016 23:39,Standard Class,Advance shipping,62220
30750,3/30/2016 20:44,Standard Class,Late delivery,62221
20690,11/5/2015 0:16,Standard Class,Late delivery,62222
23717,12/16/2015 4:46,Standard Class,Advance shipping,62223
45468,10/29/2016 17:06,Standard Class,Shipping on time,62224
72004,11/22/2017 1:51,Standard Class,Late delivery,62225
75108,1/5/2018 9:19,Standard Class,Shipping on time,62226
71927,11/18/2017 22:52,Standard Class,Advance shipping,62227
71853,11/18/2017 20:57,Standard Class,Shipping on time,62228
75159,1/7/2018 3:11,Standard Class,Late delivery,62229
42260,9/14/2016 21:12,Standard Class,Late delivery,62230
71760,11/19/2017 12:22,Standard Class,Late delivery,62231
71832,11/17/2017 13:35,Standard Class,Advance shipping,62232
71939,11/21/2017 3:05,Standard Class,Late delivery,62233
75114,1/6/2018 11:25,Standard Class,Late delivery,62234
41396,8/29/2016 6:30,Standard Class,Advance shipping,62235
21861,11/18/2015 2:31,Standard Class,Advance shipping,62236
20635,11/4/2015 5:00,Standard Class,Late delivery,62237
24671,12/29/2015 2:59,Standard Class,Advance shipping,62238
49092,12/20/2016 14:45,Standard Class,Advance shipping,62239
20767,11/3/2015 3:15,Standard Class,Advance shipping,62240
28728,2/28/2016 8:20,Standard Class,Shipping on time,62241
30785,3/31/2016 9:00,Standard Class,Late delivery,62242
21343,11/12/2015 13:03,Standard Class,Shipping on time,62243
23983,12/21/2015 1:57,Standard Class,Shipping on time,62244
23414,12/13/2015 18:37,Standard Class,Late delivery,62245
43203,9/26/2016 15:35,Standard Class,Shipping on time,62246
43926,10/5/2016 4:53,Standard Class,Advance shipping,62247
23470,12/15/2015 14:14,Standard Class,Late delivery,62248
23769,12/18/2015 22:59,Standard Class,Late delivery,62249
27543,2/11/2016 1:11,Standard Class,Shipping on time,62250
73986,12/18/2017 0:14,Standard Class,Advance shipping,62251
74062,12/20/2017 2:52,Standard Class,Advance shipping,62252
74987,1/2/2018 14:56,Standard Class,Advance shipping,62253
76420,1/26/2018 12:58,Standard Class,Late delivery,62254
72634,12/1/2017 6:34,Standard Class,Late delivery,62255
76275,1/24/2018 10:10,Standard Class,Late delivery,62256
73547,12/12/2017 14:26,Standard Class,Advance shipping,62257
74211,12/21/2017 7:04,Standard Class,Advance shipping,62258
71677,11/15/2017 7:17,Standard Class,Advance shipping,62259
72542,11/27/2017 22:20,Standard Class,Advance shipping,62260
76650,1/29/2018 21:33,Standard Class,Late delivery,62261
74316,12/22/2017 19:51,Standard Class,Advance shipping,62262
76450,1/26/2018 23:29,Standard Class,Late delivery,62263
72754,12/3/2017 0:36,Standard Class,Late delivery,62264
75370,1/11/2018 5:07,Standard Class,Late delivery,62265
72664,12/1/2017 17:05,Standard Class,Late delivery,62266
74979,1/4/2018 12:07,Standard Class,Late delivery,62267
75422,1/8/2018 23:20,Standard Class,Advance shipping,62268
76429,1/25/2018 16:07,Standard Class,Late delivery,62269
71652,11/14/2017 22:32,Standard Class,Advance shipping,62270
76357,1/22/2018 14:54,Standard Class,Advance shipping,62271
76699,1/29/2018 14:43,Standard Class,Late delivery,62272
72589,11/30/2017 14:48,Standard Class,Late delivery,62273
73664,12/16/2017 7:25,Standard Class,Late delivery,62274
76788,1/29/2018 21:54,Standard Class,Shipping on time,62275
76319,1/24/2018 1:35,Standard Class,Late delivery,62276
76318,1/23/2018 1:14,Standard Class,Shipping on time,62277
72587,11/28/2017 14:06,Standard Class,Advance shipping,62278
75455,1/12/2018 10:53,Standard Class,Late delivery,62279
73644,12/16/2017 0:25,Standard Class,Late delivery,62280
74218,12/23/2017 9:31,Standard Class,Shipping on time,62281
72730,12/3/2017 16:12,Standard Class,Late delivery,62282
73553,12/13/2017 16:32,Standard Class,Shipping on time,62283
72549,11/30/2017 0:47,Standard Class,Late delivery,62284
76694,1/29/2018 12:58,Standard Class,Late delivery,62285
76316,1/21/2018 0:32,Standard Class,Advance shipping,62286
76370,1/25/2018 19:27,Standard Class,Late delivery,62287
71611,11/13/2017 8:10,Standard Class,Advance shipping,62288
74216,12/21/2017 8:49,Standard Class,Advance shipping,62289
72692,11/30/2017 2:53,Standard Class,Advance shipping,62290
75416,1/7/2018 21:14,Standard Class,Advance shipping,62291
72674,12/1/2017 20:35,Standard Class,Late delivery,62292
73587,12/13/2017 4:27,Standard Class,Advance shipping,62293
75415,1/11/2018 20:53,Standard Class,Late delivery,62294
73640,12/16/2017 23:01,Standard Class,Late delivery,62295
76655,1/29/2018 23:18,Standard Class,Late delivery,62296
73045,12/8/2017 6:34,Standard Class,Late delivery,62297
72302,11/24/2017 10:15,Standard Class,Advance shipping,62298
75264,1/8/2018 15:58,Standard Class,Late delivery,62299
23682,12/15/2015 16:30,Standard Class,Advance shipping,62300
23097,12/7/2015 3:33,Standard Class,Advance shipping,62301
27023,2/3/2016 11:00,Standard Class,Shipping on time,62302
21876,11/18/2015 7:47,Standard Class,Advance shipping,62303
77030,2/4/2018 10:41,Standard Class,Late delivery,62304
23005,12/8/2015 19:19,Standard Class,Late delivery,62305
30377,3/22/2016 10:03,Standard Class,Advance shipping,62306
74829,1/2/2018 7:34,Standard Class,Late delivery,62307
28549,2/26/2016 17:38,Standard Class,Late delivery,62308
41542,9/1/2016 9:39,Standard Class,Advance shipping,62309
24261,12/23/2015 3:21,Standard Class,Advance shipping,62310
20886,11/3/2015 20:56,Standard Class,Advance shipping,62311
73848,12/17/2017 23:53,Standard Class,Shipping on time,62312
30321,3/20/2016 14:26,Standard Class,Advance shipping,62313
71774,11/18/2017 17:16,Standard Class,Late delivery,62314
26664,1/30/2016 5:14,Standard Class,Late delivery,62315
20818,11/4/2015 21:07,Standard Class,Shipping on time,62316
74064,12/22/2017 3:34,Standard Class,Late delivery,62317
76653,1/27/2018 22:36,Standard Class,Shipping on time,62318
74320,12/26/2017 21:15,Standard Class,Late delivery,62319
74210,12/25/2017 6:43,Standard Class,Late delivery,62320
73616,12/12/2017 14:36,Standard Class,Advance shipping,62321
76630,1/29/2018 14:33,Standard Class,Late delivery,62322
73663,12/15/2017 7:04,Standard Class,Shipping on time,62323
76354,1/24/2018 13:51,Standard Class,Late delivery,62324
38392,7/17/2016 10:04,Standard Class,Advance shipping,62325
33004,5/1/2016 18:25,Standard Class,Late delivery,62326
32282,4/19/2016 5:28,Standard Class,Advance shipping,62327
35003,5/29/2016 22:45,Standard Class,Shipping on time,62328
33196,5/1/2016 13:41,Standard Class,Advance shipping,62329
40999,8/26/2016 11:25,Standard Class,Late delivery,62330
33521,5/6/2016 7:32,Standard Class,Advance shipping,62331
40847,8/22/2016 6:10,Standard Class,Advance shipping,62332
41076,8/24/2016 14:24,Standard Class,Advance shipping,62333
40416,8/14/2016 23:10,Standard Class,Advance shipping,62334
31800,4/15/2016 4:36,Standard Class,Late delivery,62335
35350,6/6/2016 0:19,Standard Class,Late delivery,62336
36911,6/24/2016 19:13,Standard Class,Advance shipping,62337
49860,1/3/2017 19:49,Standard Class,Late delivery,62338
38601,7/19/2016 11:17,Standard Class,Advance shipping,62339
32592,4/23/2016 18:04,Standard Class,Advance shipping,62340
35381,6/2/2016 11:11,Standard Class,Advance shipping,62341
39776,8/5/2016 14:57,Standard Class,Advance shipping,62342
37133,6/30/2016 0:59,Standard Class,Shipping on time,62343
34943,5/29/2016 1:44,Standard Class,Shipping on time,62344
38156,7/12/2016 23:23,Standard Class,Advance shipping,62345
31948,4/15/2016 8:27,Standard Class,Shipping on time,62346
41201,8/26/2016 10:11,Standard Class,Advance shipping,62347
31773,4/12/2016 19:08,Standard Class,Shipping on time,62348
40212,8/12/2016 23:42,Standard Class,Advance shipping,62349
39238,7/30/2016 18:28,Standard Class,Shipping on time,62350
38667,7/21/2016 10:25,Standard Class,Advance shipping,62351
37541,7/3/2016 23:56,Standard Class,Advance shipping,62352
34673,5/25/2016 3:08,Standard Class,Shipping on time,62353
34868,5/27/2016 23:27,Standard Class,Shipping on time,62354
35198,6/1/2016 19:04,Standard Class,Shipping on time,62355
39219,7/31/2016 11:48,Standard Class,Late delivery,62356
36321,6/16/2016 4:30,Standard Class,Advance shipping,62357
40864,8/24/2016 12:07,Standard Class,Late delivery,62358
39831,8/6/2016 10:13,Standard Class,Advance shipping,62359
46196,11/7/2016 8:09,Standard Class,Advance shipping,62360
38027,7/12/2016 2:12,Standard Class,Advance shipping,62361
40417,8/15/2016 23:31,Standard Class,Advance shipping,62362
32907,4/28/2016 8:26,Standard Class,Advance shipping,62363
40726,8/19/2016 11:46,Standard Class,Advance shipping,62364
41063,8/26/2016 9:50,Standard Class,Shipping on time,62365
34805,5/29/2016 1:23,Standard Class,Late delivery,62366
35849,6/12/2016 7:09,Standard Class,Late delivery,62367
37205,7/3/2016 2:13,Standard Class,Late delivery,62368
43740,10/6/2016 11:43,Standard Class,Late delivery,62369
48705,12/17/2016 23:10,Standard Class,Late delivery,62370
46345,11/13/2016 12:22,Standard Class,Late delivery,62371
15014,8/13/2015 3:43,Standard Class,Late delivery,62372
11379,6/21/2015 2:13,Standard Class,Late delivery,62373
20064,10/25/2015 20:57,Standard Class,Late delivery,62374
12190,7/3/2015 22:20,Standard Class,Late delivery,62375
11730,6/27/2015 5:11,Standard Class,Late delivery,62376
13487,7/19/2015 20:44,Standard Class,Advance shipping,62377
62413,7/4/2017 1:42,Standard Class,Shipping on time,62378
50423,1/10/2017 1:04,Standard Class,Shipping on time,62379
65983,8/25/2017 4:26,Standard Class,Shipping on time,62380
66477,8/31/2017 9:30,Standard Class,Advance shipping,62381
10639,6/10/2015 6:57,Standard Class,Late delivery,62382
13272,7/16/2015 17:25,Standard Class,Advance shipping,62383
15573,8/20/2015 7:33,Standard Class,Shipping on time,62384
18033,9/25/2015 5:24,Standard Class,Shipping on time,62385
60638,6/8/2017 3:50,Standard Class,Shipping on time,62386
56497,4/7/2017 17:03,Standard Class,Advance shipping,62387
3711,2/26/2015 3:46,Standard Class,Advance shipping,62388
9158,5/18/2015 16:06,Standard Class,Shipping on time,62389
54004,3/4/2017 7:39,Standard Class,Late delivery,62390
4786,3/13/2015 20:23,Standard Class,Advance shipping,62391
438,1/11/2015 9:06,Standard Class,Shipping on time,62392
7861,4/27/2015 17:42,Standard Class,Advance shipping,62393
58253,5/4/2017 8:16,Standard Class,Shipping on time,62394
61154,6/16/2017 16:37,Standard Class,Late delivery,62395
6365,4/9/2015 21:35,Standard Class,Late delivery,62396
1649,1/30/2015 1:22,Standard Class,Late delivery,62397
2044,2/4/2015 19:45,Standard Class,Late delivery,62398
3098,2/19/2015 5:01,Standard Class,Shipping on time,62399
3496,2/23/2015 0:27,Standard Class,Advance shipping,62400
2822,2/14/2015 4:19,Standard Class,Advance shipping,62401
2349,2/9/2015 6:36,Standard Class,Late delivery,62402
22750,12/5/2015 1:59,Standard Class,Late delivery,62403
23228,12/10/2015 1:27,Standard Class,Shipping on time,62404
20440,11/1/2015 8:41,Standard Class,Late delivery,62405
27410,2/11/2016 2:35,Standard Class,Late delivery,62406
25921,1/16/2016 8:55,Standard Class,Advance shipping,62407
28998,3/3/2016 6:56,Standard Class,Shipping on time,62408
29560,3/13/2016 11:50,Standard Class,Late delivery,62409
29350,3/10/2016 10:15,Standard Class,Late delivery,62410
47177,11/22/2016 15:51,Standard Class,Advance shipping,62411
41536,8/31/2016 7:33,Standard Class,Advance shipping,62412
42725,9/21/2016 16:07,Standard Class,Late delivery,62413
20425,11/1/2015 3:26,Standard Class,Late delivery,62414
28395,2/25/2016 11:40,Standard Class,Late delivery,62415
47994,12/6/2016 14:05,Standard Class,Late delivery,62416
20606,10/30/2015 18:50,Standard Class,Advance shipping,62417
27882,2/14/2016 23:57,Standard Class,Advance shipping,62418
22492,11/28/2015 7:35,Standard Class,Advance shipping,62419
38017,7/11/2016 22:41,Standard Class,Advance shipping,62420
35137,5/30/2016 21:42,Standard Class,Advance shipping,62421
33467,5/6/2016 12:37,Standard Class,Advance shipping,62422
40648,8/20/2016 8:27,Standard Class,Shipping on time,62423
39956,8/8/2016 6:00,Standard Class,Advance shipping,62424
48299,12/11/2016 0:56,Standard Class,Late delivery,62425
50230,1/9/2017 5:27,Standard Class,Late delivery,62426
47264,11/25/2016 22:20,Standard Class,Late delivery,62427
17560,9/20/2015 7:41,Standard Class,Late delivery,62428
16688,9/5/2015 14:11,Standard Class,Shipping on time,62429
19274,10/14/2015 8:11,Standard Class,Late delivery,62430
13950,7/29/2015 14:57,Standard Class,Late delivery,62431
17495,9/19/2015 8:55,Standard Class,Late delivery,62432
19351,10/12/2015 11:10,Standard Class,Advance shipping,62433
19283,10/13/2015 11:20,Standard Class,Shipping on time,62434
11944,6/29/2015 8:09,Standard Class,Late delivery,62435
10390,6/7/2015 15:43,Standard Class,Late delivery,62436
12115,7/2/2015 20:04,Standard Class,Late delivery,62437
66295,8/31/2017 17:44,Standard Class,Late delivery,62438
67841,9/19/2017 7:22,Standard Class,Advance shipping,62439
17596,9/16/2015 20:18,Standard Class,Advance shipping,62440
66259,8/30/2017 5:07,Standard Class,Late delivery,62441
67219,9/13/2017 5:27,Standard Class,Late delivery,62442
15860,8/26/2015 12:06,Standard Class,Late delivery,62443
4761,3/13/2015 11:38,Standard Class,Advance shipping,62444
59090,5/18/2017 13:30,Standard Class,Late delivery,62445
7620,4/28/2015 5:16,Standard Class,Late delivery,62446
52033,2/2/2017 13:07,Standard Class,Shipping on time,62447
2850,2/17/2015 14:07,Standard Class,Late delivery,62448
58205,5/5/2017 15:27,Standard Class,Late delivery,62449
8450,5/10/2015 8:03,Standard Class,Late delivery,62450
9639,5/26/2015 16:37,Standard Class,Late delivery,62451
52606,2/8/2017 21:52,Standard Class,Advance shipping,62452
58029,5/2/2017 1:47,Standard Class,Late delivery,62453
4366,3/7/2015 17:15,Standard Class,Advance shipping,62454
57340,4/23/2017 0:24,Standard Class,Late delivery,62455
55694,3/28/2017 23:44,Standard Class,Late delivery,62456
27298,2/7/2016 11:21,Standard Class,Shipping on time,62457
25097,1/5/2016 8:14,Standard Class,Advance shipping,62458
48600,12/16/2016 10:23,Standard Class,Late delivery,62459
46333,11/11/2016 8:09,Standard Class,Shipping on time,62460
43127,9/24/2016 12:57,Standard Class,Advance shipping,62461
22501,11/27/2015 10:45,Standard Class,Advance shipping,62462
50221,1/5/2017 2:18,Standard Class,Advance shipping,62463
22852,12/3/2015 13:43,Standard Class,Advance shipping,62464
30132,3/18/2016 20:13,Standard Class,Advance shipping,62465
25254,1/9/2016 15:15,Standard Class,Late delivery,62466
23513,12/14/2015 5:18,Standard Class,Shipping on time,62467
29225,3/8/2016 14:28,Standard Class,Late delivery,62468
40312,8/14/2016 10:44,Standard Class,Advance shipping,62469
38695,7/24/2016 20:13,Standard Class,Late delivery,62470
42976,9/21/2016 8:03,Standard Class,Advance shipping,62471
34544,5/24/2016 5:57,Standard Class,Late delivery,62472
34869,5/28/2016 23:48,Standard Class,Late delivery,62473
35994,6/14/2016 9:57,Standard Class,Late delivery,62474
51238,1/21/2017 22:36,Standard Class,Shipping on time,62475
46995,11/23/2016 0:05,Standard Class,Late delivery,62476
63627,7/20/2017 19:01,Standard Class,Advance shipping,62477
44688,10/18/2016 7:50,Standard Class,Shipping on time,62478
41940,9/10/2016 5:05,Standard Class,Late delivery,62479
17748,9/21/2015 1:33,Standard Class,Shipping on time,62480
12687,7/8/2015 4:28,Standard Class,Advance shipping,62481
15262,8/14/2015 18:36,Standard Class,Advance shipping,62482
18630,10/5/2015 22:34,Standard Class,Late delivery,62483
