Order Id,Customer Id,order date (DateOrders),Order Status,Order Region,Order State
30266,3528,3/17/2016 19:10,PROCESSING,Eastern Asia,Hubei
43341,7501,9/24/2016 15:55,PROCESSING,West Asia,Estambul
22250,6074,11/21/2015 18:48,PROCESSING,Eastern Asia,Seúl
50764,6330,1/11/2017 0:32,PROCESSING,West Asia,Ankara
27802,10932,2/10/2016 19:55,SUSPECTED_FRAUD,South Asia,Puducherry
29630,3003,3/8/2016 12:21,SUSPECTED_FRAUD,Oceania,Territorio de la Capital Australiana
38746,3331,7/19/2016 14:05,PENDING,US Center ,Texas
35772,4046,6/6/2016 4:10,PENDING,East of USA,Ohio
36947,10787,6/23/2016 7:49,PENDING,West of USA ,California
32966,12023,4/26/2016 5:06,PENDING,East of USA,Nueva York
32814,9821,4/23/2016 23:51,PROCESSING,West of USA ,Washington
37729,9200,7/4/2016 17:47,PROCESSING,South of  USA ,Carolina del Norte
46813,6417,11/14/2016 8:19,PROCESSING,West Africa,Lagos
13849,4566,7/22/2015 3:34,CANCELED,Northern Europe,Dinamarca Meridional
13770,4364,7/20/2015 23:53,CANCELED,Northern Europe,Escocia
43119,6325,9/21/2016 10:09,PENDING,Eastern Europe,Sofía-Ciudad
66750,841,9/1/2017 9:08,PENDING,Southern Europe,Andalucía
20011,2394,10/20/2015 2:23,PENDING,Western Europe,Bavaria
45732,9303,10/29/2016 13:36,PENDING,Eastern Europe,Brest
14768,8674,8/4/2015 13:32,PROCESSING,Northern Europe,Cork
44769,327,10/15/2016 12:13,PROCESSING,Eastern Europe,Chisináu
17880,3641,9/18/2015 23:48,PROCESSING,Western Europe,Renania del Norte-Westfalia
7060,8866,4/14/2015 1:04,PENDING,Caribbean,Matanzas
7787,6,4/24/2015 15:46,PENDING,Central America,Chihuahua
60374,11251,5/31/2017 7:21,PENDING,South America,Santa Catarina
915,8495,1/14/2015 8:12,PENDING,Central America,Jalisco
54378,11620,3/4/2017 18:41,PROCESSING,Caribbean,Pinar del Río
56263,4612,4/1/2017 7:05,PROCESSING,Caribbean,Chaguanas
58982,11136,5/10/2017 23:40,PROCESSING,Caribbean,Martinica
9436,12065,5/18/2015 17:30,PROCESSING,Central America,La Libertad
7649,1927,4/22/2015 15:26,PROCESSING,Caribbean,Santiago de Cuba
6489,201,4/5/2015 17:02,PROCESSING,Central America,Cortés
5185,11343,3/17/2015 16:11,SUSPECTED_FRAUD,South America,São Paulo
30177,11077,3/16/2016 11:59,CANCELED,Oceania,Tasmania
27736,1324,2/9/2016 20:48,PENDING,Southeast Asia,Capital Nacional
23995,7564,12/17/2015 6:10,PENDING,Oceania,Nueva Gales del Sur
30590,878,3/22/2016 12:41,PROCESSING,Oceania,Victoria
21711,7914,11/13/2015 21:58,PROCESSING,Oceania,Nueva Gales del Sur
27773,2555,2/10/2016 9:46,PROCESSING,South Asia,Punyab
33770,4456,5/7/2016 22:47,PENDING,West of USA ,California
39432,7621,7/29/2016 14:26,PENDING,West of USA ,California
35240,9748,5/29/2016 9:47,PENDING,East of USA,Nueva York
38275,4159,7/12/2016 17:05,PENDING,South of  USA ,Georgia
33975,7191,5/10/2016 22:36,PROCESSING,West of USA ,Colorado
31879,3954,4/10/2016 8:17,PROCESSING,West of USA ,Colorado
35787,10039,6/6/2016 9:25,PROCESSING,West of USA ,California
46991,2823,11/16/2016 22:41,CANCELED,West Africa,Dakar
44587,9107,10/12/2016 20:27,PROCESSING,West Africa,Maradi
48244,8167,12/5/2016 5:40,PROCESSING,North Africa,Gezira
42814,4388,9/16/2016 23:18,PROCESSING,North Africa,El Cairo
50530,5778,1/7/2017 14:33,PENDING,Eastern Europe,Vorónezh
16036,11658,8/23/2015 1:46,PENDING,Western Europe,Isla de Francia
67162,5711,9/7/2017 9:29,PENDING,Northern Europe,Dublín
64953,3238,8/6/2017 3:34,PENDING,Northern Europe,Inglaterra
66440,10682,8/27/2017 20:32,PROCESSING,Western Europe,Baden-Wurtemberg
12223,8104,6/28/2015 9:54,PROCESSING,Western Europe,Alsacia-Champaña-Ardenas-Lorena
65134,10778,8/8/2017 18:59,PROCESSING,Northern Europe,Inglaterra
13373,1471,7/15/2015 4:48,PROCESSING,Western Europe,Centro-Valle de Loira
19664,231,10/15/2015 0:49,SUSPECTED_FRAUD,Northern Europe,Escocia
51462,1020,1/21/2017 5:04,PENDING,Central America,Michoacán
61368,8167,6/14/2017 19:35,PENDING,South America,Minas Gerais
10127,2007,5/28/2015 19:35,PROCESSING,South America,Bahía
59562,8664,5/19/2017 10:52,PROCESSING,South America,La Libertad
4558,10116,3/8/2015 12:31,SUSPECTED_FRAUD,Caribbean,Santo Domingo
22528,4353,11/25/2015 20:12,CANCELED,Eastern Asia,Tokio
22218,1658,11/21/2015 7:36,PENDING,Southeast Asia,Kalimantan Oriental
30296,4234,3/18/2016 5:41,PENDING,Oceania,Southland
23896,5772,12/15/2015 19:28,PROCESSING,Oceania,Nueva Gales del Sur
51047,1518,1/15/2017 3:41,PROCESSING,West Asia,Denizli
29892,9249,3/12/2016 8:08,PROCESSING,Southeast Asia,Java Occidental
25636,4183,1/10/2016 5:04,PROCESSING,Oceania,Nueva Gales del Sur
24821,569,12/29/2015 7:33,PROCESSING,Southeast Asia,Kalimantan Oriental
38689,5485,7/18/2016 18:07,CANCELED,West of USA ,California
35837,40,6/7/2016 2:56,PENDING,East of USA,Rhode Island
32296,9620,4/16/2016 10:22,PENDING,South of  USA ,Kentucky
40972,7411,8/21/2016 1:57,PROCESSING,West of USA ,California
37269,9846,6/28/2016 0:38,PROCESSING,East of USA,Nueva York
39644,7284,8/1/2016 16:42,SUSPECTED_FRAUD,East of USA,Massachusetts
45161,3315,10/21/2016 5:33,SUSPECTED_FRAUD,Canada,Ontario
48460,8188,12/8/2016 9:20,PROCESSING,Southern Africa,Gauteng
66592,3529,8/30/2017 1:47,CANCELED,Southern Europe,Apulia
12601,4020,7/3/2015 22:20,PENDING,Western Europe,Namur
17771,6402,9/17/2015 9:37,PENDING,Southern Europe,Castilla y León
66256,6079,8/25/2017 4:04,PENDING,Western Europe,Isla de Francia
68351,5736,9/24/2017 18:02,PENDING,Western Europe,Holanda Septentrional
17202,4145,9/9/2015 2:16,PROCESSING,Western Europe,Normandía
64051,5723,7/23/2017 23:34,PROCESSING,Northern Europe,Inglaterra
48095,694,12/3/2016 1:28,PROCESSING,Eastern Europe,Kirovohrad
20090,5377,10/21/2015 6:04,PROCESSING,Northern Europe,Inglaterra
62779,7218,7/5/2017 9:55,SUSPECTED_FRAUD,Northern Europe,Inglaterra
3335,5926,2/18/2015 16:02,CANCELED,Central America,México
61015,9667,6/9/2017 15:55,CANCELED,Central America,Guatemala
60309,11371,5/30/2017 8:34,PROCESSING,Caribbean,Santo Domingo
4878,1790,3/13/2015 4:37,PROCESSING,Caribbean,Granma
55649,1471,3/23/2017 7:58,PROCESSING,South America,Bogotá
60872,1545,6/7/2017 13:49,PROCESSING,South America,Roraima
3906,7772,2/27/2015 0:05,PROCESSING,South America,São Paulo
8295,11046,5/2/2015 1:45,SUSPECTED_FRAUD,Central America,Managua
45395,12111,10/24/2016 15:32,CANCELED,South Asia,Jorasán Razaví
31139,9886,3/30/2016 13:01,PENDING,Oceania,Queensland
25759,9196,1/12/2016 0:10,PENDING,South Asia,Daca
26799,3909,1/27/2016 4:31,PENDING,Oceania,Victoria
20828,3833,11/1/2015 0:37,PROCESSING,South Asia,Madhya Pradesh
22808,237,11/29/2015 22:18,PROCESSING,Southeast Asia,Yakarta
28041,11232,2/14/2016 7:39,PROCESSING,South Asia,Maharashtra
36771,4239,6/20/2016 18:10,PENDING,US Center ,Nebraska
38526,5127,7/16/2016 9:01,PROCESSING,West of USA ,California
37993,11078,7/8/2016 14:17,PROCESSING,East of USA,Nueva York
32356,11040,4/17/2016 7:23,PROCESSING,East of USA,Pensilvania
33641,4133,5/6/2016 1:35,PROCESSING,US Center ,Wisconsin
46359,2591,11/7/2016 17:16,CANCELED,North Africa,Mequinez-Tafilalet
42276,3726,9/9/2016 2:48,CANCELED,West Africa,Kano
49921,4388,12/29/2016 17:11,PENDING,West Africa,Lagunes
49387,7727,12/21/2016 22:06,PENDING,West Africa,Lagos
49202,4957,12/19/2016 5:18,PENDING,Central Africa,Kinshasa
41444,853,8/27/2016 23:19,PENDING,East Africa,Nairobi
48130,3072,12/3/2016 13:43,PENDING,East Africa,Dire Dawa
48855,5331,12/14/2016 3:43,PENDING,West Africa,Lagos
49919,218,12/29/2016 16:29,PENDING,West Africa,Lagunes
49325,4456,12/21/2016 0:23,PENDING,West Africa,Lagos
47946,7381,11/30/2016 21:16,PENDING,Southern Africa,Gauteng
50331,10881,1/4/2017 16:50,PENDING,Central Africa,Centro
47739,7470,11/27/2016 20:44,PENDING,East Africa,Yibuti
48940,3128,12/15/2016 9:30,PENDING,East Africa,Kigali
49217,10778,12/19/2016 10:33,PENDING,West Africa,Dakar
49609,799,12/25/2016 3:53,PENDING,Southern Africa,Gauteng
46319,5092,11/7/2016 3:15,PENDING,North Africa,Aswan
50561,9587,1/8/2017 1:25,PENDING,North Africa,Annaba
42430,6064,9/11/2016 8:46,PENDING,East Africa,Nairobi
50699,3521,1/10/2017 1:46,PENDING,Southern Africa,Gauteng
41601,3595,8/30/2016 6:19,PENDING,West Africa,Montserrado
48134,11963,12/3/2016 15:08,PROCESSING,Central Africa,Katanga
47195,1447,11/19/2016 22:09,PROCESSING,West Africa,Meridional
50707,2608,1/10/2017 4:34,PROCESSING,North Africa,Alejandría
47231,10462,11/20/2016 10:46,PROCESSING,East Africa,Dar es Salaam
43605,938,9/28/2016 12:25,PROCESSING,North Africa,Jartum
49637,5693,12/25/2016 13:42,PROCESSING,Southern Africa,Gauteng
41613,4547,8/30/2016 10:32,PROCESSING,West Africa,Lagos
44689,1862,10/14/2016 8:11,PROCESSING,East Africa,Atsinanana
42947,11856,9/18/2016 21:53,PROCESSING,North Africa,Kasala
42348,12330,9/10/2016 4:02,PROCESSING,West Africa,Anambra
44310,9664,10/8/2016 19:24,PROCESSING,West Africa,Ashanti
50418,3117,1/5/2017 23:19,PROCESSING,East Africa,Analamanga
44403,5659,10/10/2016 3:59,PROCESSING,Southern Africa,Sudeste
46718,12072,11/12/2016 23:02,PROCESSING,North Africa,Rabat-Salé-Zemur-Zaer
44969,11903,10/18/2016 10:17,PROCESSING,Central Africa,Provincia Oriental
41684,9733,8/31/2016 11:24,SUSPECTED_FRAUD,East Africa,Copperbelt
44153,8423,10/6/2016 12:24,SUSPECTED_FRAUD,North Africa,Gran Casablanca
44571,10459,10/12/2016 14:51,SUSPECTED_FRAUD,East Africa,Benadir
41866,3800,9/3/2016 3:10,SUSPECTED_FRAUD,East Africa,Lusaka
46184,6637,11/5/2016 3:57,SUSPECTED_FRAUD,West Africa,Edo
69895,13448,10/17/2017 6:58,CANCELED,Northern Europe,Inglaterra
69489,13042,10/11/2017 8:44,CANCELED,Western Europe,Auvernia-Ródano-Alpes
71146,14699,11/4/2017 13:15,CANCELED,Northern Europe,Dublín
70379,13932,10/24/2017 8:32,CANCELED,Western Europe,Bavaria
17068,7411,9/7/2015 3:19,CANCELED,Western Europe,Auvernia-Ródano-Alpes
16106,8732,8/24/2015 2:17,CANCELED,Southern Europe,Cerdeña
15559,6431,8/16/2015 2:39,CANCELED,Western Europe,Isla de Francia
68792,9809,10/1/2017 4:33,CANCELED,Southern Europe,Sicilia
45055,9608,10/19/2016 16:25,CANCELED,Eastern Europe,Satu Mare
15588,2405,8/16/2015 12:49,CANCELED,Western Europe,Isla de Francia
65634,9890,8/16/2017 2:09,CANCELED,Northern Europe,Región Capital
71315,14868,11/7/2017 0:28,CANCELED,Western Europe,Renania del Norte-Westfalia
16234,7072,8/25/2015 23:08,CANCELED,Northern Europe,Inglaterra
71350,14903,11/7/2017 12:43,CANCELED,Southern Europe,Cantabria
70475,14028,10/25/2017 18:10,CANCELED,Western Europe,Isla de Francia
65326,11731,8/11/2017 14:15,CANCELED,Western Europe,Auvernia-Ródano-Alpes
19709,18,10/15/2015 16:35,CANCELED,Northern Europe,Inglaterra
12092,3764,6/26/2015 12:00,CANCELED,Northern Europe,Inglaterra
16749,979,9/2/2015 11:34,CANCELED,Western Europe,Isla de Francia
11629,12045,6/19/2015 17:48,CANCELED,Northern Europe,Inglaterra
71573,15126,11/10/2017 18:51,CANCELED,Northern Europe,Inglaterra
70686,14239,10/28/2017 20:06,PENDING,Northern Europe,Estocolmo
70830,14383,10/30/2017 22:33,PENDING,Southern Europe,Lacio
70557,14110,10/26/2017 22:54,PENDING,Northern Europe,Inglaterra
70809,14362,10/30/2017 15:11,PENDING,Western Europe,Baja Sajonia
71109,14662,11/4/2017 0:17,PENDING,Western Europe,Sajonia-Anhalt
69752,13305,10/15/2017 4:52,PENDING,Western Europe,Berlín
69589,13142,10/12/2017 19:46,PENDING,Northern Europe,Inglaterra
70571,14124,10/27/2017 3:48,PENDING,Northern Europe,Inglaterra
71102,14655,11/3/2017 21:50,PENDING,Western Europe,Norte-Paso de Calais-Picardía
69962,13515,10/18/2017 6:27,PENDING,Southern Europe,Lombardía
70764,14317,10/29/2017 23:25,PENDING,Western Europe,Centro-Valle de Loira
69852,13405,10/16/2017 15:55,PENDING,Southern Europe,Calabria
71081,14634,11/3/2017 14:29,PENDING,Western Europe,Baja Sajonia
69707,13260,10/14/2017 13:07,PENDING,Western Europe,Holanda Septentrional
69976,13529,10/18/2017 11:21,PENDING,Western Europe,Renania del Norte-Westfalia
70687,14240,10/28/2017 20:27,PENDING,Northern Europe,Estocolmo
71096,14649,11/3/2017 19:44,PENDING,Northern Europe,Inglaterra
70777,14330,10/30/2017 3:59,PENDING,Western Europe,Renania del Norte-Westfalia
15805,3708,8/19/2015 16:50,PENDING,Western Europe,Alsacia-Champaña-Ardenas-Lorena
15949,5257,8/21/2015 19:17,PENDING,Western Europe,Berlín
46065,9190,11/3/2016 10:16,PENDING,Eastern Europe,Dnipropetrovsk
63444,3377,7/15/2017 2:54,PENDING,Northern Europe,Inglaterra
67455,11131,9/11/2017 16:08,PENDING,Western Europe,Henao
50359,6279,1/5/2017 2:39,PENDING,Eastern Europe,Bacau
70199,13752,10/21/2017 17:29,PENDING,Northern Europe,Inglaterra
63218,6796,7/11/2017 19:43,PENDING,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos
15686,3019,8/17/2015 23:09,PENDING,Western Europe,Aquitania-Lemosín-Poitou-Charentes
46279,7780,11/6/2016 13:14,PENDING,Northern Europe,Tartu
17950,9281,9/20/2015 0:20,PENDING,Southern Europe,Murcia
70286,13839,10/22/2017 23:57,PENDING,Northern Europe,Inglaterra
12463,3468,7/1/2015 21:59,PENDING,Southern Europe,Sicilia
11696,5861,6/20/2015 17:16,PENDING,Southern Europe,Cantabria
70052,13605,10/19/2017 13:59,PENDING,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos
15453,7271,8/14/2015 13:31,PENDING,Western Europe,Mecklemburgo-Pomerania Occidental
66509,2642,8/28/2017 20:42,PENDING,Western Europe,Berlín
13172,11592,7/12/2015 6:23,PENDING,Northern Europe,Inglaterra
70339,13892,10/23/2017 18:32,PENDING,Western Europe,Auvernia-Ródano-Alpes
11965,643,6/24/2015 15:31,PENDING,Western Europe,Flanders Oriental
70248,13801,10/22/2017 10:39,PENDING,Southern Europe,Valenciana
70139,13692,10/20/2017 20:27,PENDING,Western Europe,Utrecht
11993,4976,6/25/2015 1:19,PENDING,Western Europe,Zúrich
12671,606,7/4/2015 22:51,PENDING,Western Europe,Baden-Wurtemberg
15210,9178,8/11/2015 0:23,PENDING,Western Europe,Aquitania-Lemosín-Poitou-Charentes
71282,14835,11/6/2017 12:54,PENDING,Northern Europe,Inglaterra
19906,7358,10/18/2015 13:36,PENDING,Southern Europe,Andalucía
70012,13565,10/18/2017 23:58,PENDING,Western Europe,Hesse
70210,13763,10/21/2017 21:20,PENDING,Western Europe,Provenza-Alpes-Costa Azul
70192,13745,10/21/2017 15:02,PENDING,Western Europe,Isla de Francia
17157,6649,9/8/2015 10:30,PENDING,Western Europe,Aquitania-Lemosín-Poitou-Charentes
16028,3763,8/22/2015 22:58,PENDING,Western Europe,Isla de Francia
70299,13852,10/23/2017 4:31,PENDING,Western Europe,Isla de Francia
71317,14870,11/7/2017 1:10,PENDING,Western Europe,Renania del Norte-Westfalia
16085,8577,8/23/2015 18:56,PENDING,Western Europe,Berlín
45913,10486,11/1/2016 5:01,PENDING,Eastern Europe,Lublin
70190,13743,10/21/2017 14:19,PENDING,Western Europe,Renania del Norte-Westfalia
66660,10816,8/31/2017 1:37,PENDING,Western Europe,Hamburgo
63036,6086,7/9/2017 3:58,PENDING,Western Europe,Países del Loira
10841,4721,6/8/2015 5:44,PENDING,Western Europe,Norte-Paso de Calais-Picardía
71279,14832,11/6/2017 11:51,PENDING,Northern Europe,Inglaterra
14628,2807,8/2/2015 12:29,PENDING,Northern Europe,Uusimaa
13288,3941,7/13/2015 23:01,PENDING,Southern Europe,Emilia-Romaña
66833,969,9/2/2017 14:13,PENDING,Southern Europe,Braga
16154,10322,8/24/2015 19:06,PENDING,Southern Europe,Andalucía
70027,13580,10/19/2017 5:13,PENDING,Western Europe,Isla de Francia
64785,8108,8/3/2017 16:43,PENDING,Western Europe,Sajonia-Anhalt
15485,4588,8/15/2015 0:44,PENDING,Western Europe,Baden-Wurtemberg
70080,13633,10/19/2017 23:47,PENDING,Northern Europe,Inglaterra
70476,14029,10/25/2017 18:31,PENDING,Western Europe,Isla de Francia
15064,5836,8/8/2015 21:14,PENDING,Western Europe,Baden-Wurtemberg
15523,7313,8/15/2015 14:02,PENDING,Northern Europe,Inglaterra
17656,715,9/15/2015 17:19,PENDING,Western Europe,Normandía
13153,11760,7/11/2015 23:43,PENDING,Western Europe,Holanda Meridional
11879,1555,6/23/2015 9:23,PENDING,Western Europe,Baja Sajonia
19858,7690,10/17/2015 20:47,PENDING,Western Europe,Baden-Wurtemberg
11725,8900,6/21/2015 3:26,PENDING,Western Europe,Provenza-Alpes-Costa Azul
10669,323,6/5/2015 17:28,PENDING,Northern Europe,Inglaterra
70293,13846,10/23/2017 2:25,PENDING,Western Europe,Viena
48143,388,12/3/2016 18:17,PENDING,Eastern Europe,Silesia
12738,9555,7/5/2015 22:20,PENDING,Southern Europe,Andalucía
63708,652,7/18/2017 23:23,PENDING,Southern Europe,Valenciana
67156,8664,9/7/2017 7:23,PENDING,Western Europe,Provenza-Alpes-Costa Azul
14153,10263,7/26/2015 14:04,PENDING,Western Europe,Limburgo
15579,2129,8/16/2015 9:40,PENDING,Northern Europe,Inglaterra
47971,4345,12/1/2016 6:01,PENDING,Western Europe,Viena
19293,4303,10/9/2015 14:50,PENDING,Western Europe,Flanders Oriental
16271,1021,8/26/2015 12:06,PENDING,Western Europe,Isla de Francia
63362,1242,7/13/2017 22:10,PENDING,Western Europe,Aquitania-Lemosín-Poitou-Charentes
68004,1199,9/19/2017 16:28,PENDING,Northern Europe,Selandia
12344,6516,6/30/2015 4:18,PENDING,Western Europe,Berlín
66659,2525,8/31/2017 1:15,PENDING,Western Europe,Hamburgo
16092,5726,8/23/2015 21:23,PENDING,Southern Europe,Emilia-Romaña
50175,7852,1/2/2017 10:11,PENDING,Eastern Europe,Vínnytsia
14382,6476,7/29/2015 22:18,PENDING,Northern Europe,Inglaterra
11656,11181,6/20/2015 3:15,PENDING,Western Europe,Viena
16503,3959,8/29/2015 21:23,PENDING,Southern Europe,Madrid
14972,11875,8/7/2015 13:00,PENDING,Southern Europe,Lacio
18485,11936,9/27/2015 19:46,PENDING,Western Europe,Berlín
50432,4794,1/6/2017 4:13,PENDING,Eastern Europe,Sofía-Ciudad
16366,3547,8/27/2015 21:23,PENDING,Western Europe,Berlín
14923,7376,8/6/2015 19:50,PENDING,Western Europe,Bavaria
12558,45,7/3/2015 7:16,PENDING,Northern Europe,Inglaterra
17221,2366,9/9/2015 8:55,PENDING,Northern Europe,Inglaterra
15834,6362,8/20/2015 3:00,PENDING,Southern Europe,Castilla-La Mancha
64777,4897,8/3/2017 13:55,PENDING,Southern Europe,Marche
63955,9222,7/22/2017 13:56,PENDING,Southern Europe,Toscana
11632,7057,6/19/2015 18:51,PENDING,Western Europe,Isla de Francia
19899,10924,10/18/2015 11:09,PENDING,Western Europe,Países del Loira
15878,2530,8/20/2015 18:25,PENDING,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos
19509,8247,10/12/2015 18:31,PENDING,Southern Europe,Lacio
17441,3633,9/12/2015 14:00,PENDING,Southern Europe,Lisboa
69094,12647,10/5/2017 14:21,PENDING,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos
68903,12456,10/2/2017 19:26,PENDING,Northern Europe,Escania
69189,12742,10/6/2017 23:38,PENDING,Southern Europe,Galicia
69098,12651,10/5/2017 15:45,PENDING,Northern Europe,Estocolmo
69296,12849,10/8/2017 13:07,PENDING,Northern Europe,Inglaterra
71426,14979,11/8/2017 15:21,PENDING,Western Europe,Berlín
69292,12845,10/8/2017 11:43,PENDING,Northern Europe,Inglaterra
69274,12827,10/8/2017 5:25,PENDING,Southern Europe,Lombardía
71386,14939,11/8/2017 1:20,PENDING,Western Europe,Groningen
69327,12880,10/8/2017 23:59,PENDING,Southern Europe,Castilla y León
71400,14953,11/8/2017 6:15,PENDING,Western Europe,Provenza-Alpes-Costa Azul
71525,15078,11/10/2017 2:02,PENDING,Western Europe,Viena
69303,12856,10/8/2017 15:34,PENDING,Northern Europe,Värmland
71430,14983,11/8/2017 16:45,PENDING,Southern Europe,Emilia-Romaña
69282,12835,10/8/2017 8:13,PENDING,Western Europe,Norte-Paso de Calais-Picardía
71095,14648,11/3/2017 19:23,PROCESSING,Northern Europe,Inglaterra
69974,13527,10/18/2017 10:39,PROCESSING,Southern Europe,Lombardía
69757,13310,10/15/2017 6:38,PROCESSING,Western Europe,Auvernia-Ródano-Alpes
70810,14363,10/30/2017 15:32,PROCESSING,Western Europe,Baja Sajonia
69862,13415,10/16/2017 19:25,PROCESSING,Northern Europe,Upsala
69412,12965,10/10/2017 5:45,PROCESSING,Southern Europe,Valenciana
69501,13054,10/11/2017 12:56,PROCESSING,Northern Europe,Inglaterra
70699,14252,10/29/2017 0:39,PROCESSING,Northern Europe,Inglaterra
71036,14589,11/2/2017 22:43,PROCESSING,Western Europe,Viena
69679,13232,10/14/2017 3:18,PROCESSING,Western Europe,Isla de Francia
69876,13429,10/17/2017 0:19,PROCESSING,Southern Europe,Galicia
69552,13105,10/12/2017 6:48,PROCESSING,Western Europe,Schleswig-Holstein
69551,13104,10/12/2017 6:27,PROCESSING,Western Europe,Bavaria
70641,14194,10/28/2017 4:20,PROCESSING,Western Europe,Isla de Francia
69909,13462,10/17/2017 11:53,PROCESSING,Northern Europe,Inglaterra
70765,14318,10/29/2017 23:46,PROCESSING,Western Europe,Centro-Valle de Loira
69907,13460,10/17/2017 11:11,PROCESSING,Northern Europe,Inglaterra
70529,14082,10/26/2017 13:05,PROCESSING,Western Europe,Holanda Septentrional
71135,14688,11/4/2017 9:24,PROCESSING,Northern Europe,Inglaterra
69924,13477,10/17/2017 17:08,PROCESSING,Southern Europe,Liguria
69420,12973,10/10/2017 8:34,PROCESSING,Southern Europe,Lacio
69510,13063,10/11/2017 16:05,PROCESSING,Western Europe,Renania del Norte-Westfalia
70708,14261,10/29/2017 3:48,PROCESSING,Western Europe,Viena
70779,14332,10/30/2017 4:41,PROCESSING,Southern Europe,Madrid
70689,14242,10/28/2017 21:09,PROCESSING,Southern Europe,Véneto
69491,13044,10/11/2017 9:26,PROCESSING,Western Europe,Sajonia-Anhalt
70761,14314,10/29/2017 22:22,PROCESSING,Western Europe,Renania del Norte-Westfalia
70526,14079,10/26/2017 12:02,PROCESSING,Western Europe,Auvernia-Ródano-Alpes
62008,11089,6/24/2017 3:48,PROCESSING,Western Europe,Sajonia
61794,10125,6/21/2017 0:50,PROCESSING,Southern Europe,Andalucía
68775,4077,9/30/2017 22:35,PROCESSING,Western Europe,Renania del Norte-Westfalia
18932,11589,10/4/2015 8:22,PROCESSING,Western Europe,Auvernia-Ródano-Alpes
67473,11179,9/11/2017 22:26,PROCESSING,Northern Europe,Dublín
16907,4295,9/4/2015 18:55,PROCESSING,Western Europe,Renania-Palatinado
68008,3977,9/19/2017 17:52,PROCESSING,Western Europe,Holanda Meridional
13096,3964,7/11/2015 3:45,PROCESSING,Southern Europe,Campania
63964,5245,7/22/2017 17:05,PROCESSING,Western Europe,Alsacia-Champaña-Ardenas-Lorena
67485,7992,9/12/2017 2:39,PROCESSING,Western Europe,Isla de Francia
49285,3471,12/20/2016 10:22,PROCESSING,Eastern Europe,Sofía-Ciudad
70074,13627,10/19/2017 21:41,PROCESSING,Northern Europe,Inglaterra
17971,8092,9/20/2015 7:41,PROCESSING,Western Europe,Renania del Norte-Westfalia
16051,6901,8/23/2015 7:01,PROCESSING,Western Europe,Renania del Norte-Westfalia
16667,9253,9/1/2015 6:50,PROCESSING,Western Europe,Norte-Paso de Calais-Picardía
19137,4996,10/7/2015 8:11,PROCESSING,Southern Europe,Andalucía
69243,12796,10/7/2017 18:33,PROCESSING,Southern Europe,Valenciana
10659,3409,6/5/2015 13:58,PROCESSING,Western Europe,Renania del Norte-Westfalia
49718,314,12/26/2016 18:04,PROCESSING,Eastern Europe,Vínnytsia
70251,13804,10/22/2017 11:42,PROCESSING,Northern Europe,Västra Götaland
70467,14020,10/25/2017 15:22,PROCESSING,Southern Europe,Lombardía
16744,10416,9/2/2015 9:49,PROCESSING,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos
62577,5153,7/2/2017 11:09,PROCESSING,Western Europe,Isla de Francia
70214,13767,10/21/2017 22:44,PROCESSING,Northern Europe,Dublín
18719,7050,10/1/2015 5:44,PROCESSING,Northern Europe,Inglaterra
12676,11646,7/5/2015 0:37,PROCESSING,Western Europe,Provenza-Alpes-Costa Azul
12407,2121,7/1/2015 2:22,PROCESSING,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos
11841,1242,6/22/2015 20:04,PROCESSING,Northern Europe,Inglaterra
65012,5046,8/7/2017 0:14,PROCESSING,Northern Europe,Inglaterra
12325,5245,6/29/2015 21:38,PROCESSING,Southern Europe,Madrid
66047,11053,8/22/2017 2:51,PROCESSING,Northern Europe,Uusimaa
70103,13656,10/20/2017 7:51,PROCESSING,Southern Europe,Madrid
68856,8853,10/2/2017 2:58,PROCESSING,Western Europe,Auvernia-Ródano-Alpes
65176,4187,8/9/2017 9:42,PROCESSING,Western Europe,Bavaria
70462,14015,10/25/2017 13:37,PROCESSING,Southern Europe,Emilia-Romaña
10644,8408,6/5/2015 8:43,PROCESSING,Southern Europe,Lombardía
11532,8870,6/18/2015 7:49,PROCESSING,Western Europe,Isla de Francia
69236,12789,10/7/2017 16:06,PROCESSING,Western Europe,Bavaria
71209,14762,11/5/2017 11:20,PROCESSING,Western Europe,Provenza-Alpes-Costa Azul
11089,1872,6/11/2015 20:37,PROCESSING,Western Europe,Isla de Francia
70172,13725,10/21/2017 8:01,PROCESSING,Western Europe,Norte-Paso de Calais-Picardía
71369,14922,11/7/2017 19:23,PROCESSING,Northern Europe,Escocia
65001,4193,8/6/2017 20:23,PROCESSING,Northern Europe,Inglaterra
15850,6005,8/20/2015 8:36,PROCESSING,Southern Europe,Madrid
16810,8435,9/3/2015 8:56,PROCESSING,Southern Europe,Castilla y León
66039,8868,8/22/2017 0:03,PROCESSING,Western Europe,Isla de Francia
12207,4600,6/28/2015 4:18,PROCESSING,Northern Europe,Inglaterra
71188,14741,11/5/2017 3:58,PROCESSING,Southern Europe,Campania
15755,2688,8/18/2015 23:19,PROCESSING,Western Europe,Renania del Norte-Westfalia
